ISIN;Description;Ccy;Price;Issuer;Industry Sector;Maturity;Coupon;Rating;PD 1YR;Outstanding Amount;Callable;Next Call Date;Seniority;Coupon Frequency;Coupon Type;First Coupon Date;Penultimate Coupon Date;Issue date;Bid Price;Ask Price
DE000CZ45WP5;CMZB 1 ⅜ 12/29/31;EUR;98.447;COMMERZBANK AG;Financial;29/12/2031;1.375;BBB-;0.000516517;500000000;Y;29/09/2026;Subordinated;1;VARIABLE;29/12/2021;29/12/2030;28/09/2021;98.394;98.499
XS2390506546;INTNED 0 ⅜ 09/29/28;EUR;95.756;ING GROEP NV;Financial;29/09/2028;0.375;A-;8.33832E-05;1500000000;Y;29/09/2027;Sr Unsecured;1;VARIABLE;29/09/2022;29/06/2028;29/09/2021;95.673;95.838
XS2391861064;LIN 0 ⅜ 09/30/33;EUR;81.384;LINDE PLC;Basic Materials;30/09/2033;0.375;A;1.66545E-07;500000000;Y;30/06/2033;Sr Unsecured;1;FIXED;30/09/2022;30/09/2032;30/09/2021;81.105;81.663
XS2391865305;LIN 1 09/30/51;EUR;52.152;LINDE PLC;Basic Materials;30/09/2051;1;A;1.66545E-07;700000000;Y;30/03/2051;Sr Unsecured;1;FIXED;30/09/2022;30/09/2050;30/09/2021;51.831;52.473
XS2392996109;PSHNA 1 ⅜ 10/01/27;EUR;96.671;PERSHING SQUARE HOLDINGS;Financial;01/10/2027;1.375;BBB+;#N/A N/A;500000000;Y;01/08/2027;Sr Unsecured;1;FIXED;01/10/2022;01/10/2026;01/10/2021;96.427;96.915
XS2393080077;NYLIFE 0 ¼ 10/04/28;EUR;93.156;NEW YORK LIFE GLOBAL FDG;Financial;04/10/2028;0.25;AA+;0.011445898;600000000;N;;Secured;1;FIXED;04/10/2022;04/10/2027;04/10/2021;93.071;93.242
XS2393236000;MCD 0 ¼ 10/04/28;EUR;93.535;MCDONALD'S CORP;Consumer, Cyclical;04/10/2028;0.25;BBB+;4.53177E-07;500000000;Y;04/08/2028;Sr Unsecured;1;FIXED;04/10/2022;04/10/2027;04/10/2021;93.441;93.628
XS2393236695;MCD 0 ⅞ 10/04/33;EUR;83.208;MCDONALD'S CORP;Consumer, Cyclical;04/10/2033;0.875;BBB+;4.53177E-07;500000000;Y;04/07/2033;Sr Unsecured;1;FIXED;04/10/2022;04/10/2032;04/10/2021;83.029;83.387
XS2393701284;AMT 0.4 02/15/27;EUR;97.223;AMERICAN TOWER CORP;Financial;15/02/2027;0.4;BBB;0.000108738;500000000;Y;15/12/2026;Sr Unsecured;1;FIXED;15/02/2022;15/02/2026;05/10/2021;97.139;97.308
XS2393701953;AMT 0.95 10/05/30;EUR;90.212;AMERICAN TOWER CORP;Financial;05/10/2030;0.95;BBB;0.000108738;500000000;Y;05/07/2030;Sr Unsecured;1;FIXED;05/10/2022;05/10/2029;05/10/2021;90.064;90.36
FR0014005OK3;LRFP 0 ⅜ 10/06/31;EUR;85.67352;LEGRAND SA;Industrial;06/10/2031;0.375;NR;6.83986E-06;600000000;Y;06/07/2031;Sr Unsecured;1;FIXED;06/10/2022;06/10/2030;06/10/2021;85.503;85.845
FR0014005RZ4;ACAFP 1 ½ 10/06/31;EUR;89.305;CREDIT AGRICOLE ASSRNCES;Financial;06/10/2031;1.5;NR;0.001735407;1000000000;Y;06/04/2031;Subordinated;1;FIXED;06/10/2022;06/10/2030;06/10/2021;89.109;89.502
XS2393323071;AGCO 0.8 10/06/28;EUR;93.96506;AGCO INTERNATIONAL HOLDI;Industrial;06/10/2028;0.8;BBB-;0.000523585;600000000;Y;06/08/2028;Sr Unsecured;1;FIXED;06/10/2022;06/10/2027;06/10/2021;93.821;94.109
XS2394063437;BNRGR 0 ½ 10/06/29;EUR;91.46055;BRENNTAG FINANCE BV;Basic Materials;06/10/2029;0.5;BBB;0.000274787;500000000;Y;06/07/2029;Sr Unsecured;1;FIXED;06/10/2022;06/10/2028;06/10/2021;91.32;91.602
PTBCPEOM0069;BCPPL 1 ¾ 04/07/28;EUR;98.792;BANCO COMERC PORTUGUES;Financial;07/04/2028;1.75;BBB+;0.000143115;500000000;Y;07/04/2027;Sr Preferred;1;VARIABLE;07/04/2022;07/01/2028;07/10/2021;98.699;98.885
XS2388941077;ANESM 0 ⅜ 10/07/27;EUR;95.83576;ACCIONA ENERGIA FINANCIA;Energy;07/10/2027;0.375;BBB-;0.000378851;500000000;N;;Sr Unsecured;1;FIXED;07/10/2022;07/10/2026;07/10/2021;95.7;95.971
XS2393323667;CPUAU 1 ⅛ 10/07/31;EUR;87.402;COMPUTERSHARE US INC;Financial;07/10/2031;1.125;BBB;8.14679E-06;500000000;Y;07/07/2031;Sr Unsecured;1;FIXED;07/10/2022;07/10/2030;07/10/2021;86.956;87.849
XS2397252011;HEIBOS 1 ⅝ 10/13/31;EUR;87.614;HEIMSTADEN BOSTAD TRESRY;Financial;13/10/2031;1.625;BBB-;0.010536501;750000000;Y;13/07/2031;Sr Unsecured;1;FIXED;13/10/2022;13/10/2030;13/10/2021;87.377;87.851
XS2397252102;HEIBOS 1 04/13/28;EUR;95.18;HEIMSTADEN BOSTAD TRESRY;Financial;13/04/2028;1;BBB-;0.010536501;750000000;Y;13/01/2028;Sr Unsecured;1;FIXED;13/04/2022;13/04/2027;13/10/2021;95.029;95.33
ES0243307016;KUTXAB 0 ½ 10/14/27;EUR;97.97208;KUTXABANK SA;Financial;14/10/2027;0.5;BBB+;5.15958E-06;500000000;Y;14/10/2026;Sr Non Preferred;1;VARIABLE;14/10/2022;14/10/2026;14/10/2021;97.915;98.029
XS2397367421;PEP 0 ¾ 10/14/33;EUR;82.937;PEPSICO INC;Consumer, Non-cyclical;14/10/2033;0.75;A+;2.5576E-06;1000000000;Y;14/07/2033;Sr Unsecured;1;FIXED;14/10/2022;14/10/2032;14/10/2021;82.761;83.113
XS2366407018;TMO 0.8 10/18/30;EUR;90.096;THERMO FISHER SC FNCE I;Consumer, Non-cyclical;18/10/2030;0.8;A-;3.83619E-05;1750000000;Y;18/07/2030;Sr Unsecured;1;FIXED;18/10/2022;18/10/2029;18/10/2021;89.919;90.272
XS2366415110;TMO 1 ⅛ 10/18/33;EUR;85.06;THERMO FISHER SC FNCE I;Consumer, Non-cyclical;18/10/2033;1.125;A-;3.83619E-05;1500000000;Y;18/07/2033;Sr Unsecured;1;FIXED;18/10/2022;18/10/2032;18/10/2021;84.868;85.251
XS2366415201;TMO 1 ⅝ 10/18/41;EUR;71.96115;THERMO FISHER SC FNCE I;Consumer, Non-cyclical;18/10/2041;1.625;A-;3.83619E-05;1250000000;Y;18/04/2041;Sr Unsecured;1;FIXED;18/10/2022;18/10/2040;18/10/2021;71.661;72.262
XS2366415540;TMO 2 10/18/51;EUR;64.56061;THERMO FISHER SC FNCE I;Consumer, Non-cyclical;18/10/2051;2;A-;3.83619E-05;750000000;Y;18/04/2051;Sr Unsecured;1;FIXED;18/10/2022;18/10/2050;18/10/2021;64.208;64.914
XS2398745922;BPPEHX 1 10/20/26;EUR;98.565;BLACKSTONE PP EUR HOLD;Financial;20/10/2026;1;NR;0.021241973;600000000;Y;20/07/2026;Sr Unsecured;1;FIXED;20/10/2022;20/10/2025;20/10/2021;98.506;98.625
XS2398746144;BPPEHX 1 ⅝ 04/20/30;EUR;92.576;BLACKSTONE PP EUR HOLD;Financial;20/04/2030;1.625;NR;0.021241973;500000000;Y;20/01/2030;Sr Unsecured;1;FIXED;20/04/2022;20/04/2029;20/10/2021;92.384;92.768
FR00140060E7;FLYFP 0 ½ 04/21/28;EUR;95.008;SOCIETE FONCIERE LYONNAI;Financial;21/04/2028;0.5;NR;7.06812E-05;599000000;Y;21/01/2028;Sr Unsecured;1;FIXED;21/04/2022;21/04/2027;21/10/2021;94.856;95.159
FR0014006144;BFCM 1.85 04/21/42;EUR;88.563;GROUPE ACM;Financial;21/04/2042;1.85;NR;0.001748553;750000000;Y;21/10/2031;Subordinated;1;VARIABLE;21/04/2022;21/01/2042;21/10/2021;88.312;88.814
XS2398807383;FINBAN 0 ½ 10/21/27;EUR;97.948;FINECOBANK SPA;Financial;21/10/2027;0.5;NR;6.28477E-05;500000000;Y;21/10/2026;Sr Preferred;1;VARIABLE;21/10/2022;21/07/2027;21/10/2021;97.868;98.028
XS2399154181;WESAU 0.954 10/21/33;EUR;83.076;WESFARMERS LTD;Consumer, Cyclical;21/10/2033;0.954;A-;1.08167E-07;600000000;Y;21/07/2033;Sr Unsecured;1;FIXED;21/10/2022;21/10/2032;21/10/2021;82.767;83.385
FR00140065E6;CMARK 0 ⅞ 10/25/31;EUR;86.727;CREDIT MUTUEL ARKEA;Financial;25/10/2031;0.875;A;1.22381E-05;500000000;N;;Sr Non Preferred;1;FIXED;25/10/2022;25/10/2030;25/10/2021;86.559;86.895
XS2401704189;AXACOR 1 ¼ 04/26/30;EUR;91.96;ACEF HOLDING SCA;Financial;26/04/2030;1.25;NR;0.000632394;500000000;Y;26/01/2030;Sr Unsecured;1;FIXED;26/04/2022;26/04/2029;26/10/2021;91.753;92.166
XS2400445289;DELL 0 ½ 10/27/26;EUR;98.093;DELL BANK INTERNATIONAL;Technology;27/10/2026;0.5;NR;0.010039751;500000000;Y;27/07/2026;Sr Unsecured;1;FIXED;27/10/2022;27/10/2025;27/10/2021;98.019;98.167
XS2404028230;MS 1.102 04/29/33;EUR;86.896;MORGAN STANLEY;Financial;29/04/2033;1.102;A;2.70627E-05;1750000000;Y;29/04/2032;Sr Unsecured;1;VARIABLE;29/04/2022;29/01/2033;29/10/2021;86.713;87.079
XS2403444677;NDAFH 0 ½ 11/02/28;EUR;93.88535;NORDEA BANK ABP;Financial;02/11/2028;0.5;A;4.21953E-05;1000000000;N;;Sr Non Preferred;1;FIXED;02/11/2022;02/11/2027;02/11/2021;93.789;93.981
XS2404027935;SWEDA 0 ¼ 11/02/26;EUR;97.954;SWEDBANK AB;Financial;02/11/2026;0.25;AA-;3.10849E-05;1000000000;N;;Sr Preferred;1;FIXED;02/11/2022;02/11/2025;02/11/2021;97.914;97.995
CH1142231690;UBS 0 ⅞ 11/03/31;EUR;87.48087;UBS GROUP AG;Financial;03/11/2031;0.875;A-;0.000727758;1250000000;N;;Sr Unsecured;1;FIXED;03/11/2022;03/11/2030;03/11/2021;87.329;87.632
FR0014006CS9;ENFP 0 ½ 02/11/30;EUR;90.33447;BOUYGUES SA;Industrial;11/02/2030;0.5;A-;3.58094E-05;1000000000;Y;11/11/2029;Sr Unsecured;1;FIXED;11/02/2023;11/02/2029;03/11/2021;90.191;90.478
XS2404247384;SEB 0 ¾ 11/03/31;EUR;97.838;SKANDINAVISKA ENSKILDA;Financial;03/11/2031;0.75;BBB+;5.4877E-05;500000000;Y;03/11/2026;Subordinated;1;VARIABLE;03/11/2022;03/11/2030;03/11/2021;97.779;97.896
XS2404629235;SHBASS 0 ⅛ 11/03/26;EUR;97.77874;SVENSKA HANDELSBANKEN AB;Financial;03/11/2026;0.125;AA;0.000129884;1000000000;N;;Sr Preferred;1;FIXED;03/11/2022;03/11/2025;03/11/2021;97.73;97.828
XS2404651163;SANTAN 1 11/04/31;EUR;88.337;BANCO SANTANDER SA;Financial;04/11/2031;1;A-;0.000140759;1000000000;N;;Sr Non Preferred;1;FIXED;04/11/2022;04/11/2030;04/11/2021;88.172;88.502
XS2404213485;PG 0.35 05/05/30;EUR;90.505;PROCTER & GAMBLE CO/THE;Consumer, Non-cyclical;05/05/2030;0.35;AA-;1.47446E-07;500000000;N;;Sr Unsecured;1;FIXED;05/05/2022;05/05/2029;05/11/2021;90.393;90.618
XS2404214020;PG 0.9 11/04/41;EUR;68.082;PROCTER & GAMBLE CO/THE;Consumer, Non-cyclical;04/11/2041;0.9;AA-;1.47446E-07;600000000;N;;Sr Unsecured;1;FIXED;04/11/2022;04/11/2040;05/11/2021;67.793;68.371
FR0014006FE2;BNFP 0.52 11/09/30;EUR;88.995;DANONE SA;Consumer, Non-cyclical;09/11/2030;0.52;BBB+;1.13671E-06;700000000;Y;09/09/2030;Sr Unsecured;1;FIXED;09/11/2022;09/11/2029;09/11/2021;88.863;89.126
XS2404642923;GS 0 ⅞ 05/09/29;EUR;93.613;GOLDMAN SACHS GROUP INC;Financial;09/05/2029;0.875;A-;0.00026897;1000000000;Y;09/02/2029;Sr Unsecured;1;FIXED;09/05/2022;09/05/2028;09/11/2021;93.482;93.744
XS2406010285;SRBANK 0 ¼ 11/09/26;EUR;97.836;SPAREBANK 1 SOR-NORGE;Financial;09/11/2026;0.25;NR;4.86528E-05;500000000;N;;Sr Preferred;1;FIXED;09/11/2022;09/11/2025;09/11/2021;97.785;97.887
XS2407010656;JDEPNA 0 ⅝ 02/09/28;EUR;95.608;JDE PEET'S NV;Consumer, Non-cyclical;09/02/2028;0.625;BBB-;3.16277E-05;600000000;Y;09/11/2027;Sr Unsecured;1;FIXED;09/02/2022;09/02/2027;09/11/2021;95.521;95.694
XS2405875480;CL 0.3 11/10/29;EUR;91.467;COLGATE-PALMOLIVE CO;Consumer, Non-cyclical;10/11/2029;0.3;A+;1.17308E-06;500000000;Y;10/08/2029;Sr Unsecured;1;FIXED;10/11/2022;10/11/2028;10/11/2021;91.36;91.573
XS2406914346;OTIS 0.318 12/15/26;EUR;97.53893;HIGHLAND HOLDINGS SARL;Industrial;15/12/2026;0.318;BBB;2.92551E-06;600000000;Y;15/09/2026;Sr Unsecured;1;FIXED;15/12/2022;15/12/2025;12/11/2021;97.447;97.631
XS2406915236;OTIS 0.934 12/15/31;EUR;87.689;HIGHLAND HOLDINGS SARL;Industrial;15/12/2031;0.934;BBB;2.92551E-06;500000000;Y;15/09/2031;Sr Unsecured;1;FIXED;15/12/2022;15/12/2030;12/11/2021;87.478;87.899
AT0000A2U543;ERSTBK 0 ⅞ 11/15/32;EUR;96.121;ERSTE GROUP BANK AG;Financial;15/11/2032;0.875;BBB+;0.000194493;500000000;Y;15/08/2027;Subordinated;1;VARIABLE;15/11/2022;15/11/2031;15/11/2021;96.005;96.238
FR0014006IG1;CRLOG 1.081 02/15/34;EUR;93.73511;CREDIT LOGEMENT SA;Financial;15/02/2034;1.081;A;0.001632359;500000000;Y;15/11/2028;Subordinated;1;VARIABLE;15/02/2023;15/02/2033;15/11/2021;93.479;93.991
XS2406890066;KPN 0 ⅞ 11/15/33;EUR;82.096;KONINKLIJKE KPN NV;Communications;15/11/2033;0.875;BBB;1.5647E-06;700000000;Y;15/08/2033;Sr Unsecured;1;FIXED;15/11/2022;15/11/2032;15/11/2021;81.885;82.307
XS2407529309;INTNED 1 11/16/32;EUR;96.433;ING GROEP NV;Financial;16/11/2032;1;BBB;8.33832E-05;1000000000;Y;16/08/2027;Subordinated;1;VARIABLE;16/11/2022;16/11/2031;16/11/2021;96.337;96.529
XS2408458730;LHAGR 2 ⅞ 05/16/27;EUR;100.302;DEUTSCHE LUFTHANSA AG;Consumer, Cyclical;16/05/2027;2.875;BBB-;0.001895778;900000000;Y;16/02/2027;Sr Unsecured;1;FIXED;16/05/2022;16/05/2026;16/11/2021;100.217;100.388
DE000DFK0RN3;DZBK 0.4 11/17/28;EUR;92.954;DZ BANK AG;Financial;17/11/2028;0.4;A;1.06434E-05;300000000;N;;Sr Non Preferred;1;FIXED;17/11/2022;17/11/2027;17/11/2021;92.754;93.153
XS2407955827;HENKEL 0 ½ 11/17/32;EUR;84.11423;HENKEL AG & CO KGAA;Consumer, Non-cyclical;17/11/2032;0.5;A;7.39688E-08;500000000;Y;17/08/2032;Sr Unsecured;1;FIXED;17/11/2022;17/11/2031;17/11/2021;83.907;84.322
XS2407969885;STANLN 0.8 11/17/29;EUR;93.88901;STANDARD CHARTERED PLC;Financial;17/11/2029;0.8;A-;0.000289262;500000000;Y;17/11/2028;Sr Unsecured;1;VARIABLE;17/11/2022;17/11/2028;17/11/2021;93.788;93.99
XS2409134371;JYBC 0 ¼ 02/17/28;EUR;97.078;JYSKE BANK A/S;Financial;17/02/2028;0.25;NR;3.10987E-05;500000000;Y;17/02/2027;Sr Preferred;1;VARIABLE;17/02/2022;17/02/2027;17/11/2021;97.031;97.126
DE000A3MQMD2;LEGGR 1 11/19/32;EUR;83.656;LEG IMMOBILIEN SE;Financial;19/11/2032;1;NR;0.002113952;500000000;Y;19/08/2032;Sr Unsecured;1;FIXED;19/11/2022;19/11/2031;19/11/2021;83.425;83.887
FR0014006IV0;ARRFP 0 06/19/28;EUR;93.472;APRR SA;Consumer, Non-cyclical;19/06/2028;0;A-;0.011186382;500000000;Y;19/03/2028;Sr Unsecured;1;FIXED;19/06/2022;19/06/2027;19/11/2021;93.381;93.563
FR0014006KD4;BFCM 1 ⅛ 11/19/31;EUR;86.81514;BANQUE FED CRED MUTUEL;Financial;19/11/2031;1.125;BBB+;1.08678E-05;750000000;N;;Subordinated;1;FIXED;19/11/2022;19/11/2030;19/11/2021;86.587;87.044
DE000A3KY342;ALVGR 0 11/22/26;EUR;97.623;ALLIANZ FINANCE II B.V.;Financial;22/11/2026;0;AA;4.75964E-06;700000000;Y;22/08/2026;Sr Unsecured;1;FIXED;22/11/2022;22/11/2025;22/11/2021;97.514;97.732
DE000A3KY359;ALVGR 0 ½ 11/22/33;EUR;83.049;ALLIANZ FINANCE II B.V.;Financial;22/11/2033;0.5;AA;4.75964E-06;500000000;Y;22/08/2033;Sr Unsecured;1;FIXED;22/11/2022;22/11/2032;22/11/2021;82.742;83.356
XS2411166973;NNGRNV 0 ⅞ 11/23/31;EUR;89.856;NN GROUP NV;Financial;23/11/2031;0.875;A-;1.1594E-06;600000000;Y;23/05/2031;Sr Unsecured;1;FIXED;23/11/2022;23/11/2030;23/11/2021;89.596;90.115
XS2412732708;SRELN 1 ¾ 11/24/28;EUR;95.64967;SIRIUS REAL ESTATE LTD;Financial;24/11/2028;1.75;NR;0.000227358;464900000;Y;24/08/2028;Sr Unsecured;1;FIXED;24/11/2022;24/11/2027;24/11/2021;95.424;95.875
XS2410368042;MAERSK 0 ¾ 11/25/31;EUR;86.974;AP MOLLER-MAERSK A/S;Industrial;25/11/2031;0.75;BBB+;0.001398557;500000000;Y;25/08/2031;Sr Unsecured;1;FIXED;25/11/2022;25/11/2030;25/11/2021;86.824;87.124
XS2411720233;SANDSS 0 ⅜ 11/25/28;EUR;93.347;SANDVIK AB;Industrial;25/11/2028;0.375;NR;4.28198E-06;500000000;Y;25/08/2028;Sr Unsecured;1;FIXED;25/11/2022;25/11/2027;25/11/2021;93.251;93.442
XS2412267358;ATIM 1 11/25/26;EUR;98.384;ASTM SPA;Consumer, Non-cyclical;25/11/2026;1;BBB-;0.012254229;750000000;Y;25/08/2026;Sr Unsecured;1;FIXED;25/11/2022;25/11/2025;25/11/2021;98.325;98.443
XS2412267515;ATIM 1 ½ 01/25/30;EUR;94;ASTM SPA;Consumer, Non-cyclical;25/01/2030;1.5;BBB-;0.012254229;1250000000;Y;25/10/2029;Sr Unsecured;1;FIXED;25/01/2023;25/01/2029;25/11/2021;93.816;94.183
XS2412267788;ATIM 2 ⅜ 11/25/33;EUR;90.22041;ASTM SPA;Consumer, Non-cyclical;25/11/2033;2.375;BBB-;0.012254229;1000000000;Y;25/08/2033;Sr Unsecured;1;FIXED;25/11/2022;25/11/2032;25/11/2021;89.962;90.478
FR0014006ND8;ACFP 2 ⅜ 11/29/28;EUR;98.483;ACCOR SA;Consumer, Cyclical;29/11/2028;2.375;BBB-;8.90862E-05;700000000;Y;29/08/2028;Sr Unsecured;1;FIXED;29/11/2022;29/11/2027;29/11/2021;98.316;98.649
XS2413697140;INTNED 0 ⅞ 11/29/30;EUR;91.79734;ING GROEP NV;Financial;29/11/2030;0.875;A-;8.33832E-05;750000000;Y;29/11/2029;Sr Unsecured;1;VARIABLE;29/11/2022;29/08/2030;29/11/2021;91.638;91.956
FR0014006NI7;BNP 0 ½ 05/30/28;EUR;96.728;BNP PARIBAS;Financial;30/05/2028;0.5;A-;0.000632394;1000000000;Y;30/05/2027;Sr Non Preferred;1;VARIABLE;30/05/2022;29/02/2028;30/11/2021;96.649;96.807
FR0014006TQ7;TDFINF 1 ¾ 12/01/29;EUR;94.481;TDF INFRASTRUCTURE SAS;Communications;01/12/2029;1.75;NR;0.031019713;800000000;Y;01/09/2029;Sr Unsecured;1;FIXED;01/12/2022;01/12/2028;01/12/2021;94.303;94.659
XS2411241693;TALANX 1 ¾ 12/01/42;EUR;89.315;TALANX AG;Financial;01/12/2042;1.75;NR;5.19267E-06;500000000;Y;01/06/2032;Subordinated;1;VARIABLE;01/12/2022;01/09/2042;01/12/2021;89.075;89.555
XS2414830963;KYGID 0 ⅞ 12/01/31;EUR;87.123;KERRY GROUP FIN SERVICES;Consumer, Non-cyclical;01/12/2031;0.875;BBB+;8.22651E-06;750000000;Y;01/09/2031;Sr Unsecured;1;FIXED;01/12/2022;01/12/2030;01/12/2021;86.943;87.303
XS2415386726;LXSGR 0 ⅝ 12/01/29;EUR;90.256;LANXESS AG;Basic Materials;01/12/2029;0.625;NR;0.003328192;600000000;Y;01/09/2029;Sr Unsecured;1;FIXED;01/12/2022;01/12/2028;01/12/2021;90.067;90.446
XS2416413339;RABOBK 0 ⅜ 12/01/27;EUR;97.733;COOPERATIEVE RABOBANK UA;Financial;01/12/2027;0.375;A-;5.75847E-06;1000000000;Y;01/12/2026;Sr Non Preferred;1;VARIABLE;01/12/2022;01/09/2027;01/12/2021;97.665;97.801
FR0014006XA3;SOCGEN 0 ⅝ 12/02/27;EUR;97.911;SOCIETE GENERALE;Financial;02/12/2027;0.625;BBB;0.00033915;1000000000;Y;02/12/2026;Sr Non Preferred;1;VARIABLE;02/12/2022;02/09/2027;02/12/2021;97.849;97.973
XS2418392143;UQA 2 ⅜ 12/09/41;EUR;90.667;UNIQA INSURANCE GROUP AG;Financial;09/12/2041;2.375;NR;3.2817E-06;375000000;Y;09/06/2031;Subordinated;1;VARIABLE;09/12/2022;09/09/2041;09/12/2021;90.429;90.906
XS2411311652;NTT 0.399 12/13/28;EUR;93.08719;NTT FINANCE CORP;Communications;13/12/2028;0.399;NR;0.007284632;850000000;Y;13/09/2028;Sr Unsecured;1;FIXED;13/12/2022;13/12/2027;13/12/2021;92.984;93.19
XS2421006201;WSTPNZ 0.427 12/14/26;EUR;97.734;WESTPAC SEC NZ/LONDON;Financial;14/12/2026;0.427;A+;#N/A N/A;750000000;N;;Sr Unsecured;1;FIXED;14/12/2022;14/12/2025;14/12/2021;97.702;97.766
XS2421195848;ARNDTN 0 ⅜ 04/15/27;EUR;96.301;AROUNDTOWN SA;Financial;15/04/2027;0.375;NR;0.002953027;1027900000;Y;15/01/2027;Sr Unsecured;1;FIXED;15/04/2022;15/04/2026;15/12/2021;96.223;96.38
FR0014006ZC4;ORAFP 0 ⅝ 12/16/33;EUR;80.752;ORANGE SA;Communications;16/12/2033;0.625;BBB+;2.14239E-05;1000000000;Y;16/09/2033;Sr Unsecured;1;FIXED;16/12/2022;16/12/2032;16/12/2021;80.462;81.043
XS2430951660;BACR 0.877 01/28/28;EUR;97.957;BARCLAYS PLC;Financial;28/01/2028;0.877;BBB+;0.000347936;1250000000;Y;28/01/2027;Sr Unsecured;1;VARIABLE;28/01/2023;28/01/2027;10/01/2022;97.881;98.032
XS2430970884;ATH 0.832 01/08/27;EUR;97.78613;ATHENE GLOBAL FUNDING;Financial;08/01/2027;0.832;A+;0.011195219;500000000;N;;Secured;1;FIXED;08/01/2023;08/01/2026;10/01/2022;97.713;97.859
XS2431029441;AXASA 1 ⅞ 07/10/42;EUR;89.96;AXA SA;Financial;10/07/2042;1.875;A;6.89119E-06;1250000000;Y;10/01/2032;Subordinated;1;VARIABLE;10/07/2022;10/04/2042;10/01/2022;89.765;90.155
FR0014007LK5;BNP 0 ⅞ 07/11/30;EUR;92.333;BNP PARIBAS;Financial;11/07/2030;0.875;A-;0.000632394;1500000000;Y;11/07/2029;Sr Non Preferred;1;VARIABLE;11/07/2022;11/04/2030;11/01/2022;92.212;92.454
FR0014007MK3;ACAFP 1 ⅛ 07/12/32;EUR;86.493;CREDIT AGRICOLE SA;Financial;12/07/2032;1.125;A-;0.000125365;1000000000;N;;Sr Non Preferred;1;FIXED;12/07/2022;12/07/2031;12/01/2022;86.312;86.674
FR0014007ML1;ACAFP 0 ⅝ 01/12/28;EUR;97.741;CREDIT AGRICOLE SA;Financial;12/01/2028;0.625;A-;0.000125365;750000000;Y;12/01/2027;Sr Non Preferred;1;VARIABLE;12/01/2023;12/10/2027;12/01/2022;97.675;97.807
XS2430284930;TOYOTA 0.44 01/13/28;EUR;95.50929;TOYOTA FINANCE AUSTRALIA;Consumer, Cyclical;13/01/2028;0.44;A+;0.008313509;500000000;N;;Sr Unsecured;1;FIXED;13/01/2023;13/01/2027;13/01/2022;95.426;95.592
FR0014007LL3;BPCEGP 0 ½ 01/14/28;EUR;97.51244;BPCE SA;Financial;14/01/2028;0.5;BBB+;1.82924E-05;750000000;Y;14/01/2027;Sr Non Preferred;1;VARIABLE;14/01/2023;14/10/2027;14/01/2022;97.441;97.584
FR0014007LM1;BPCEGP 1 01/14/32;EUR;86.62332;BPCE SA;Financial;14/01/2032;1;BBB+;1.82924E-05;1000000000;N;;Sr Non Preferred;1;FIXED;14/01/2023;14/01/2031;14/01/2022;86.439;86.808
XS2430998893;BBVASM 0 ⅞ 01/14/29;EUR;96.22053;BANCO BILBAO VIZCAYA ARG;Financial;14/01/2029;0.875;A-;9.10572E-05;1000000000;Y;14/01/2028;Sr Non Preferred;1;VARIABLE;14/01/2023;16/10/2028;14/01/2022;96.151;96.29
XS2432530637;SANSCF 0 ½ 01/14/27;EUR;97.72855;SANTAN CONSUMER FINANCE;Financial;14/01/2027;0.5;A;0.008725382;750000000;N;;Sr Preferred;1;FIXED;14/01/2023;14/01/2026;14/01/2022;97.665;97.792
BE6332786449;VGPBB 1 ⅝ 01/17/27;EUR;98.62798;VGP NV;Financial;17/01/2027;1.625;NR;0.000530973;320100000;Y;17/10/2026;Sr Unsecured;1;FIXED;17/01/2023;17/01/2026;17/01/2022;98.528;98.728
BE6332787454;VGPBB 2 ¼ 01/17/30;EUR;94.498;VGP NV;Financial;17/01/2030;2.25;NR;0.000530973;500000000;Y;17/10/2029;Sr Unsecured;1;FIXED;17/01/2023;17/01/2029;17/01/2022;94.31;94.686
DE000A3MQNP4;LEGGR 0 ⅞ 01/17/29;EUR;93.26634;LEG IMMOBILIEN SE;Financial;17/01/2029;0.875;NR;0.002113952;700000000;Y;17/10/2028;Sr Unsecured;1;FIXED;17/01/2023;17/01/2028;17/01/2022;93.142;93.39
DE000A3MQNQ2;LEGGR 1 ½ 01/17/34;EUR;83.358;LEG IMMOBILIEN SE;Financial;17/01/2034;1.5;NR;0.002113952;500000000;Y;17/10/2033;Sr Unsecured;1;FIXED;17/01/2023;17/01/2033;17/01/2022;83.099;83.616
DE000AAR0322;AARB 0 ¾ 04/18/28;EUR;95.32575;AAREAL BANK AG;Financial;18/04/2028;0.75;BBB+;0.008489954;500000000;N;;Sr Preferred;1;FIXED;18/04/2022;18/04/2027;17/01/2022;95.131;95.521
XS2431320378;BACRED 1 07/17/29;EUR;95.055;MEDIOBANCA DI CRED FIN;Financial;17/07/2029;1;BBB-;0.000535005;500000000;Y;17/07/2028;Sr Preferred;1;VARIABLE;17/07/2023;17/04/2029;17/01/2022;94.974;95.136
FR0014006VH2;MWDP 1 ⅜ 01/18/34;EUR;82.719;WENDEL SE;Financial;18/01/2034;1.375;NR;6.01261E-05;300000000;Y;18/10/2033;Sr Unsecured;1;FIXED;18/01/2023;18/01/2033;18/01/2022;82.396;83.043
